confidence,entropy,margin,brightness,blur,failure
0.27090967,2.1412923,0.06257388,1.1970886,0.423275887966156,1
0.21879116,2.5731473,0.0049746633,-0.1984042,0.393512487411499,1
0.09132861,3.4971552,0.009091981,-0.31315923,0.8286101222038269,1
0.19321567,3.1812367,0.08217154,-0.31529725,0.9789716005325317,0
0.7537481,0.7545151,0.6084208,-0.53989935,0.014193393290042877,1
0.26831195,2.6957312,0.06760946,-0.34869146,0.6630691289901733,1
0.20063874,2.9538724,0.08583275,-0.4524886,0.47118470072746277,1
0.20376322,3.0178742,0.12085065,-0.31393012,1.2565556764602661,1
0.64104563,0.98973286,0.44786412,0.595489,0.09015839546918869,1
0.6046872,1.5980148,0.4777519,-0.07052177,0.5965272188186646,1
0.7813436,1.1622322,0.7297303,-0.9290487,0.6886606216430664,1
0.6681259,1.7065712,0.5938751,0.71553385,0.7010054588317871,0
0.67805076,0.86020136,0.41920993,0.25555068,1.7251607179641724,0
0.9970156,0.026438754,0.99599624,0.29187813,0.26294955611228943,0
0.99323374,0.057393,0.99148625,1.8321041,0.8325026035308838,0
0.37821156,1.9955903,0.049895883,-0.16518107,0.2448929399251938,0
0.63807774,1.4214029,0.52808326,-0.714072,0.628118634223938,0
0.90776116,0.53971267,0.8895976,0.4322432,1.2559994459152222,0
0.8841998,0.45008335,0.7941358,0.05738601,1.5852971076965332,0
0.55885655,1.5286684,0.32048452,0.021702815,1.0163967609405518,0
0.82701594,0.7518853,0.7579747,0.0785338,2.2090344429016113,0
0.57771313,1.646186,0.45385286,0.8070402,2.817718982696533,0
0.73632866,1.3071299,0.6483925,0.2428345,4.622909069061279,0
0.695573,1.0371968,0.5857704,-0.2322443,0.5857721567153931,1
0.9411732,0.30772662,0.9058556,-0.7219976,0.8977519273757935,0
0.8085801,0.8132197,0.71072125,-0.27397037,0.9701144099235535,0
0.9966101,0.031426057,0.9958159,0.14836983,2.328899383544922,0
0.99626356,0.028577313,0.9935115,0.90526426,2.082211494445801,0
0.1353502,3.3586116,0.035683997,0.040115654,0.9904142618179321,1
0.666104,1.5342236,0.5980468,1.6652646,0.7255476713180542,1
0.9999306,0.0008517834,0.99990743,1.4847424,1.5398814678192139,0
0.5714058,0.98105717,0.26743338,-0.093852326,1.190051794052124,0
0.99453235,0.050095573,0.9930366,1.4632566,1.4745285511016846,0
0.40496725,2.1837087,0.23420508,-1.2714014,0.8261358737945557,1
0.9305974,0.3945691,0.9047445,0.098068655,0.868922770023346,0
0.29820848,2.8680344,0.20172456,-0.08892596,0.2910647690296173,1
0.41180637,1.5579898,0.029932678,1.0038724,1.6887600421905518,1
0.5166918,1.3847115,0.24775183,-0.11402702,0.5581564903259277,1
0.47003272,1.1918919,0.12970579,0.87122023,0.653142511844635,0
0.32203588,1.7389256,0.04929155,-0.0015800645,1.0995385646820068,0
0.22207938,2.5195484,0.064905345,-0.23957562,0.37517794966697693,1
0.1678095,2.822965,0.0018874854,0.54876757,0.381950318813324,1
0.65773517,1.3091731,0.5286465,1.0540437,0.681358814239502,1
0.3180133,2.0989227,0.084118634,0.46616018,0.4223238229751587,1
0.99951196,0.0051897736,0.9993658,0.26148918,1.4862298965454102,0
0.9695311,0.1682046,0.94886535,0.29181132,2.52775502204895,0
0.45761684,1.8033144,0.1948649,-0.0857622,0.7854181528091431,1
0.44840816,1.5965836,0.23485465,-0.18508345,0.9782143235206604,1
0.15007295,3.321948,0.00096453726,-0.995949,1.386347770690918,1
0.16440924,2.6886144,0.019802466,0.29848242,1.1546263694763184,1
0.13294667,2.9320297,0.003133595,-0.7455744,0.37394604086875916,0
0.6222398,1.5310171,0.49841565,0.1691365,0.7397738695144653,1
0.7777009,0.8319189,0.6438538,-0.15503189,0.2593676745891571,0
0.24770245,2.5261898,0.02959001,-0.53847045,0.40015894174575806,1
0.28383428,1.7618864,0.011764824,0.12093881,0.5132832527160645,0
0.24651751,2.7578242,0.014661729,0.06742464,0.8414270877838135,1
0.61449844,1.3751297,0.44425613,-0.0029699102,0.1632235199213028,0
0.63807064,1.0292174,0.4631155,-0.5886986,0.8536195755004883,0
0.83856076,0.8556486,0.80182844,-0.8452761,0.8796287775039673,0
0.44785917,1.8532045,0.19017541,0.051026285,0.6245172023773193,0
0.22520812,3.0954921,0.08864243,0.40242362,0.44081464409828186,1
0.32458693,2.4281702,0.18700162,-0.6377707,0.16874471306800842,1
0.68009824,1.4290895,0.593098,0.26992178,2.6870357990264893,1
0.5162381,1.9787122,0.40465763,-0.3998866,0.4862739145755768,1
0.27003786,2.3555574,0.027327225,-0.61895216,1.6008275747299194,1
