confidence,entropy,margin,brightness,blur,failure
0.9983663,0.012512627,0.9968401,0.16783088,0.042167406529188156,0
0.99980015,0.0021086456,0.9997008,0.5046301,0.1433050036430359,0
0.9999895,0.00014610753,0.9999857,0.25481007,0.06640847027301788,0
0.9999968,4.822194e-05,0.9999955,0.17510724,0.05495506525039673,0
0.67065,0.90958256,0.49778312,0.3132621,0.06601162254810333,1
0.9999856,0.00019653006,0.99997956,0.24967448,0.05456926301121712,0
0.7178461,0.6003801,0.43637353,0.14113435,0.09442245215177536,0
0.9754157,0.11840084,0.9514198,0.23963313,0.11308523267507553,0
0.9999968,4.480848e-05,0.99999356,0.05146293,0.03491615504026413,0
0.99982077,0.0017755111,0.9996557,0.12702972,0.049880046397447586,0
0.9857819,0.08141861,0.9740932,0.33219597,0.052677690982818604,0
0.99998415,0.0001965891,0.99996966,0.12843522,0.0594073124229908,0
0.5095123,0.7365945,0.025209546,0.14794731,0.03660295903682709,1
0.9993874,0.0057795793,0.99902385,0.21619181,0.037100184708833694,0
0.6936773,0.6245082,0.38848448,0.54001224,0.05917716026306152,0
0.9998429,0.0016629673,0.9997225,0.18859911,0.08076515793800354,0
0.9998087,0.0020391257,0.999737,0.26754367,0.04757025092840195,0
0.61569536,0.7860596,0.2626188,0.37706804,0.17948421835899353,1
0.99939847,0.006209062,0.9992354,0.31632203,0.05462179705500603,0
0.9989328,0.009246185,0.99834776,0.41940105,0.06805499643087387,0
0.9998634,0.0014463752,0.9997577,0.53786385,0.07350839674472809,0
0.6386384,0.7269999,0.29543117,0.16778877,0.05360295623540878,0
0.9981883,0.0135556655,0.99644774,0.219087,0.06132083013653755,0
0.99952257,0.004239435,0.99906844,0.20330118,0.08492586016654968,1
0.99999213,0.00011111384,0.99998945,0.18434054,0.034161463379859924,0
0.9275117,0.31085342,0.8768153,0.18039982,0.06719469279050827,1
0.6237726,0.8723296,0.32138863,0.44295344,0.08147852122783661,1
0.78569627,0.6065074,0.59250045,0.39177006,0.0857812687754631,0
0.9751026,0.11879519,0.95062697,0.25811887,0.06441359221935272,0
0.5439365,0.951358,0.17435679,0.3439262,0.06602781265974045,0
1.0,3.8380907e-07,1.0,0.4573415,0.12995487451553345,0
0.9999995,9.1267975e-06,0.99999917,0.19030331,0.07138799130916595,0
0.9734455,0.13529201,0.95016694,0.12742418,0.06987415254116058,1
0.93978274,0.3094349,0.91605186,0.33151427,0.07912849634885788,0
0.9999956,6.4404565e-05,0.9999933,0.28030407,0.0489787682890892,0
0.9992962,0.00626132,0.9988088,0.17704122,0.04229390248656273,0
0.99997175,0.0003397588,0.99995023,0.16092984,0.06800202280282974,0
0.99923456,0.0063246093,0.9984824,0.05378753,0.022406654432415962,0
0.99978536,0.0020750621,0.99958235,0.20563726,0.04808805137872696,0
0.9993795,0.005402272,0.9988203,0.29651505,0.05452858656644821,0
0.99188024,0.05034737,0.984598,0.42154568,0.05562371015548706,1
0.99999785,3.3452372e-05,0.999997,0.25249696,0.06619658321142197,0
0.50871396,1.0621862,0.21240205,0.35045192,0.09323378652334213,1
0.6161642,0.6753514,0.23359498,0.25638404,0.06213505193591118,0
0.55253816,0.84640896,0.1529297,0.47347197,0.06270810961723328,1
0.98692906,0.06979711,0.9738729,0.12463236,0.05224473774433136,0
0.9798767,0.119528316,0.97074074,0.504251,0.0590580478310585,0
0.9888876,0.067323595,0.97925997,0.24972427,0.05722644180059433,0
0.9377674,0.28513706,0.90766376,0.21767388,0.04854268580675125,0
0.5240176,1.0111841,0.16409063,0.40653342,0.06248076260089874,0
0.969986,0.15642539,0.9516915,0.53380823,0.12183476984500885,0
0.85220593,0.44521335,0.7105393,0.188063,0.05130673944950104,0
0.9999541,0.00050797366,0.9999087,0.06196768,0.03540109097957611,0
0.9973883,0.021550315,0.9958911,0.6392004,0.10426884144544601,0
0.9932876,0.041434024,0.98679215,0.25207186,0.03756376728415489,0
0.998801,0.0101445,0.99796593,0.49728483,0.11369118094444275,0
0.9999199,0.00092100573,0.9998676,0.42433366,0.07823166996240616,0
0.8254477,0.575529,0.70579046,0.35379905,0.07252225279808044,0
0.999632,0.0037686115,0.9994484,0.34995025,0.06513381749391556,0
0.9998975,0.001115681,0.99983704,0.16301319,0.020360220223665237,0
0.997815,0.015624377,0.99563813,0.14468062,0.033104658126831055,0
0.9822583,0.093748055,0.9657961,0.19749925,0.04646778106689453,0
0.9999994,9.710347e-06,0.9999989,0.36003754,0.0771925151348114,0
0.99999774,3.181135e-05,0.9999956,0.095886946,0.03949285298585892,0
0.9999987,2.202052e-05,0.9999981,0.2657935,0.07164035737514496,0
0.99999225,0.000109567896,0.99998945,0.13139555,0.04852183163166046,0
0.39678633,1.3503902,0.080019265,0.16076134,0.023185381665825844,1
0.67548126,0.74517393,0.3806452,0.28745788,0.058795634657144547,1
0.9791976,0.10202802,0.9585339,0.15268844,0.04909711703658104,1
1.0,1.2394257e-06,0.99999994,0.44696313,0.11326764523983002,0
0.99939287,0.005254683,0.9988247,0.13718215,0.04499022662639618,0
0.9745725,0.12068537,0.9495193,0.14330578,0.02956085093319416,0
0.9978109,0.017408332,0.99672836,0.6759114,0.15779313445091248,0
0.37129846,1.4765162,0.013931423,0.45055532,0.07775851339101791,1
0.8053822,0.49847612,0.61150146,0.41966915,0.0863218903541565,0
0.7697626,0.7199367,0.62092274,0.11133196,0.024437975138425827,0
0.99999976,4.639379e-06,0.99999964,0.2626149,0.05789004638791084,0
0.99987817,0.0013337656,0.99980915,0.5428424,0.10141553729772568,0
0.99993825,0.00075577025,0.999916,0.39332876,0.07449361681938171,0
0.99110466,0.056867745,0.98540646,0.49427852,0.05478295683860779,0
0.99548906,0.035315804,0.99389416,0.12025889,0.0251719169318676,0
0.9999963,5.2355834e-05,0.9999942,0.44640398,0.10701382160186768,0
0.99999905,1.4082716e-05,0.99999815,0.1530599,0.07755069434642792,0
0.9999454,0.0006027563,0.9998938,0.3592678,0.0526544414460659,0
0.9999988,1.8081497e-05,0.9999976,0.11299404,0.04451901465654373,0
0.99938655,0.0056403773,0.9989455,0.40091532,0.043158337473869324,0
0.9919871,0.054422192,0.9879626,0.30890396,0.06708033382892609,0
0.99996626,0.00040687196,0.99994165,0.4877681,0.09843900799751282,0
0.9999262,0.0008181832,0.9998666,0.378125,0.0474712997674942,0
0.97257996,0.14805448,0.95536965,0.5894034,0.15592971444129944,1
0.9999924,9.890719e-05,0.99998504,0.06972274,0.037855278700590134,0
0.99533683,0.03500541,0.9934262,0.10962777,0.03584320843219757,0
0.7525672,0.7367161,0.5851977,0.4779795,0.0929436907172203,0
0.9993092,0.0057503562,0.99862355,0.23440564,0.05547959357500076,0
0.99995816,0.0005146138,0.9999375,0.22304688,0.058975692838430405,0
0.99868125,0.012019097,0.9981953,0.3572955,0.09286223351955414,0
0.87893033,0.41552305,0.7676268,0.16714923,0.02735421061515808,0
0.9999684,0.00039562746,0.99995047,0.21362594,0.053831130266189575,0
0.5773994,0.7297627,0.16308326,0.5741843,0.0747465267777443,1
0.98523015,0.08827311,0.976475,0.46617267,0.09214751422405243,0
0.99152267,0.05725294,0.9871485,0.18275505,0.06784040480852127,0
0.9609841,0.16961549,0.92290694,0.35509348,0.06907588243484497,0
0.99969244,0.002819744,0.9993895,0.13022366,0.03306654468178749,0
0.7314477,0.8502004,0.5745542,0.29620486,0.04585569351911545,1
0.99982303,0.0017678777,0.9996649,0.22324985,0.05459926277399063,0
0.9989441,0.009462012,0.99833035,0.2670611,0.04563409835100174,0
0.99998224,0.00021440089,0.99996454,0.08882123,0.0362364798784256,0
0.7179472,0.60781294,0.4379185,0.21856235,0.057806141674518585,1
0.9988054,0.0096743265,0.99775517,0.2809666,0.04612743854522705,0
0.99903715,0.007834587,0.99811906,0.3837316,0.03474869206547737,0
0.9997377,0.0027039796,0.9996244,0.24226794,0.07743869721889496,0
0.99896765,0.008755016,0.9981868,0.08611368,0.0405324250459671,0
0.9999074,0.0010147324,0.9998503,0.14743415,0.036042869091033936,0
0.95907223,0.19273442,0.92415464,0.42583105,0.05460907891392708,0
0.99999857,2.150047e-05,0.99999714,0.099042594,0.05025920644402504,0
0.9999596,0.0004853718,0.9999363,0.5451095,0.12601707875728607,0
0.999632,0.0036298158,0.99936223,0.3207721,0.053215138614177704,0
0.53282374,1.2234441,0.259021,0.2966759,0.046266913414001465,1
0.97171754,0.14180583,0.9483204,0.14691713,0.025011714547872543,0
0.99825805,0.016030706,0.99772316,0.6291131,0.06379880011081696,0
0.9967848,0.024942536,0.99490297,0.28587624,0.0744086354970932,0
0.9999585,0.00049844215,0.99993795,0.45238587,0.09922352433204651,0
0.5485309,0.7057573,0.09944734,0.19777116,0.06518355011940002,0
0.9970306,0.020797119,0.9941969,0.29800093,0.06552351266145706,0
0.97193503,0.13470972,0.9451742,0.3767042,0.066428542137146,0
0.9998827,0.0012696596,0.9998159,0.4044118,0.06650260090827942,0
1.0,5.1348277e-08,1.0,0.30934054,0.10658973455429077,0
0.7637185,0.61086214,0.5438503,0.41104096,0.07329048216342926,0
0.9998068,0.0020191572,0.9996679,0.16717218,0.06563461571931839,0
0.9975688,0.017271394,0.99517876,0.03774893,0.02139415591955185,0
0.99453676,0.035084996,0.98931473,0.44465765,0.0849723070859909,0
0.99999535,6.8858484e-05,0.9999939,0.18784468,0.05067287012934685,0
0.9970788,0.020938292,0.99445957,0.23679535,0.057882606983184814,0
0.99991643,0.0009872989,0.9998891,0.22347197,0.05685240775346756,0
0.99960357,0.003898164,0.9993305,0.492536,0.0493808388710022,0
0.62995565,0.84849966,0.33069956,0.2007085,0.06489436328411102,0
0.9981712,0.015199306,0.99716324,0.38649282,0.07113081216812134,0
0.99999464,7.877221e-05,0.99999255,0.22418427,0.05722009018063545,0
0.9996902,0.0028870709,0.999395,0.2625115,0.05447319895029068,0
0.99956864,0.0039092796,0.9991724,0.114843756,0.0387423075735569,0
0.99999833,2.582626e-05,0.9999976,0.24382278,0.06687349081039429,0
0.82727194,0.6121114,0.7100521,0.58693326,0.15560172498226166,0
0.9999529,0.0005492506,0.9999226,0.17269838,0.04203445836901665,0
0.9996898,0.003038413,0.9994801,0.43029642,0.052066870033741,0
0.9999865,0.00018410658,0.9999814,0.18862975,0.043961770832538605,0
0.53480446,1.0777576,0.27705193,0.55265015,0.08016864955425262,0
0.99996424,0.00044858904,0.999947,0.15659085,0.04291681945323944,0
0.9556145,0.23358546,0.92988014,0.27623698,0.03327236697077751,1
0.99990594,0.0010654064,0.9998622,0.5674633,0.11399146914482117,0
0.99591064,0.031529192,0.9943761,0.44218755,0.0950678288936615,0
0.8148484,0.6927036,0.7378714,0.26042816,0.03491760417819023,1
0.8352929,0.6066462,0.7358273,0.36154264,0.06470999121665955,0
0.9999862,0.00018578948,0.9999791,0.26011798,0.0696205198764801,0
0.764599,0.68438774,0.5693277,0.35565263,0.052673883736133575,0
0.9999838,0.00019586575,0.9999677,0.058118876,0.037025369703769684,0
0.8252355,0.51081806,0.6626418,0.52173716,0.09853783249855042,0
0.91223466,0.37155232,0.86399275,0.3308134,0.04204452037811279,0
